ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3967636,Source1,2,2022-01-10 07:39:00,2022-01-10 09:01:08,33.288606,-111.755331,33.283225,-111.773166,1.095,Incident on AZ-202 LOOP WB near VAL VISTA DR Right lane blocked. Expect delays.,S Val Vista Dr,Gilbert,Maricopa,AZ,85297,US,US/Mountain,KIWA,2022-01-10 07:55:00,48.0,48.0,54.0,28.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-659481,Source2,2,2022-04-06 13:24:24,2022-04-06 14:24:32,33.386292,-111.788353,,,0.0,Right lane blocked due to crash on US-60 Westbound at Exit 182 Gilbert Rd.,Superstition Fwy W,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,2022-04-06 13:51:00,88.0,88.0,12.0,28.77,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-621288,Source2,2,2022-05-16 07:49:30,2022-05-16 08:19:01,33.406422,-112.626984,,,0.0,Left lane blocked due to crash on AZ-85 Southbound at Broadway Rd.,W Broadway Rd,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-05-16 07:55:00,79.0,79.0,14.0,28.72,10.0,E,6.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-664657,Source2,3,2022-04-01 05:06:51,2022-04-01 05:35:59,33.429577,-112.084709,,,0.0,Right lane blocked due to crash on I-17 Northbound near 7th Ave.,I-17,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2022-04-01 04:51:00,62.0,62.0,43.0,28.55,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4278641,Source1,2,2022-09-06 12:40:42,2022-09-06 14:10:17,33.670935,-112.219686,33.670496,-112.219535,0.032,Incident on N 75TH AVE near W ASPERA BLVD Expect delays., W Tonopah Dr,Glendale,Maricopa,AZ,85308-9654,US,US/Mountain,KDVT,2022-09-06 12:53:00,102.0,102.0,16.0,28.31,10.0,SE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3957775,Source1,2,2022-02-19 11:43:00,2022-02-19 13:03:37,33.461211919624986,-112.08821654266316,33.46146191962499,-112.07664654266314,0.667,Incident on I-10 EB near 7TH AVE Right lane blocked. Expect delays.,I-10,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2022-02-19 11:51:00,72.0,72.0,14.0,28.9,10.0,ENE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4083701,Source1,2,2022-03-07 16:11:38,2022-03-07 17:54:56,33.461211919624986,-112.08821654266316,33.46146191962499,-112.07664654266314,0.667,Incident on I-10 EB near 7TH ST Right shoulder closed.,I-10,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2022-03-07 15:51:00,65.0,65.0,19.0,28.82,10.0,W,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-749950,Source2,2,2022-01-12 07:31:06,2022-01-12 08:00:16,33.386539,-111.691551,,,0.0,Right hand shoulder blocked due to accident on US-60 Eastbound near Power Rd.,US-60 E,Mesa,Maricopa,AZ,85206,US,US/Mountain,KFFZ,2022-01-12 07:51:00,50.0,50.0,36.0,29.08,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4469995,Source1,2,2022-11-20 16:55:00,2022-11-20 18:13:00,33.5387,-112.112266,33.56551,-112.116944,1.872,Stationary traffic on I-17 N - Black Canyon Fwy N from Bethany Home Rd/Exit 204 (I-17) to Dunlap Ave/Exit 207 (I-17) due to accident.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2022-11-20 16:51:00,72.0,72.0,20.0,28.86,10.0,ESE,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-745167,Source2,2,2022-01-17 08:22:44,2022-01-17 09:22:17,33.494949,-112.11705,,,0.0,Accident on 27th Ave at Indian School Rd.,N 27th Ave,Phoenix,Maricopa,AZ,85017-4305,US,US/Mountain,KPHX,2022-01-17 08:51:00,52.0,52.0,43.0,28.86,10.0,E,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-652230,Source2,2,2022-04-12 17:45:47,2022-04-12 18:15:33,33.436234000000006,-111.912315,,,0.0,Lane blocked due to crash on AZ-202-LOOP Eastbound at Exit 8 Mcclintock Dr.,AZ-202 Loop W,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-04-12 17:51:00,72.0,72.0,6.0,28.59,10.0,W,25.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4082376,Source1,2,2022-12-12 14:54:30,2022-12-12 17:55:30,33.451317,-112.037108,33.462340000000005,-112.070934,2.093,Stationary traffic on I-10 W - Pearl Harbor Memorial Hwy - Papago Fwy W from Jefferson St/Exit 148 (I-10) to 7th Ave/Exit 144 (I-10) due to accident.,I-10 W,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-12-12 14:51:00,55.0,55.0,45.0,28.63,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4221243,Source1,2,2022-12-11 21:03:30,2022-12-11 23:08:00,33.48447204,-112.11302161,33.49914204,-112.11286161,1.014,Stationary traffic on I-17 N - Black Canyon Fwy N from Thomas Rd/Exit 201 (I-17) to Indian School Rd/Exit 202 (I-17) due to accident.,I-17,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2022-12-11 20:51:00,57.0,57.0,53.0,28.6,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4760301,Source1,2,2022-06-28 17:14:00,2022-06-28 18:59:00,33.28718,-111.840919,33.282711,-111.80115,2.318,Slow traffic on Santan Fwy E - AZ-202 Loop E from Alma School Rd (AZ-202 Loop/Santan Fwy) to Cooper Rd (AZ-202 Loop/Santan Fwy) due to accident.,AZ-202 Loop E,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2022-06-28 16:47:00,106.0,106.0,19.0,28.57,10.0,SSE,16.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4502547,Source1,2,2022-10-12 06:55:00,2022-10-12 08:17:28,33.498604,-112.265973,33.479706,-112.264052,1.31,Crash blocking the HOV lane on 101-LOOP Southbound near Indian School Rd (MP 4),AZ-101 Loop S,Phoenix,Maricopa,AZ,85037,US,US/Mountain,KGEU,2022-10-12 06:55:00,69.0,69.0,52.0,28.83,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5356780,Source1,2,2022-09-06 08:46:00,2022-09-06 10:55:00,33.669177000000005,-112.10056000000002,33.65493,-111.910205,10.991,Slow traffic on Loop 101 E - Pima Fwy E - AZ-101 Loop E from I-17/Exit 23 (Pima Fwy/Agua Fria Fwy/AZ-101) to Hayden Rd/Exit 35 (Pima Fwy/AZ-101) due to accident.,AZ-101 Loop E,Phoenix,Maricopa,AZ,85027,US,US/Mountain,KDVT,2022-09-06 08:53:00,91.0,91.0,26.0,28.3,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4667658,Source1,2,2022-01-19 15:18:00,2022-01-19 18:41:30,33.430751,-112.037794,33.41422,-112.01436499999998,1.769,Stationary traffic on Maricopa Fwy E - Papago Fwy E - US-60 E - I-10 E - Pearl Harbor Memorial Hwy from Buckeye Rd/Exit 149 (I-10) to University Dr/Exit 151 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-01-19 14:51:00,69.0,69.0,33.0,28.83,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4413463,Source1,2,2022-02-05 11:53:30,2022-02-05 12:52:30,33.461753,-112.055018,33.461809,-112.044395,0.612,Slow traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 7th St/Exit 145 (I-10) to Washington St/Exit 148 (I-10) due to accident.,I-10 E,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2022-02-05 11:51:00,60.0,60.0,12.0,29.01,10.0,E,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3854071,Source1,2,2022-10-07 02:38:00,2022-10-07 03:57:32,33.461991999999995,-112.072779,33.461889,-112.073863,0.063,Crash on the left shoulder on I-10 Westbound near 3rd St (MP 145),Hance Deck Park Tunnel,Phoenix,Maricopa,AZ,85004,US,US/Mountain,KPHX,2022-10-07 02:51:00,77.0,77.0,39.0,28.81,10.0,E,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3741441,Source1,2,2022-11-22 14:52:00,2022-11-22 17:03:05,33.667319,-112.103698,33.668136,-112.103702,0.056,Crash on the right shoulder on 101-LOOP Northbound near Skunk Creek (MP 24), W Wahalla Ln,Phoenix,Maricopa,AZ,85027-4271,US,US/Mountain,KDVT,2022-11-22 14:53:00,72.0,72.0,15.0,28.38,10.0,E,5.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-719094,Source2,3,2022-02-07 17:18:54,2022-02-07 17:48:28,33.483257,-112.113037,,,0.0,Lane blocked due to crash on I-17 Southbound near Thomas Rd.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2022-02-07 16:51:00,71.0,71.0,11.0,29.0,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-734234,Source2,2,2022-01-26 07:40:16,2022-01-26 08:24:55,33.581978,-112.116951,,,0.0,Lane blocked due to accident on Peoria Ave Eastbound at Black Canyon Hwy.,W Peoria Ave,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-01-26 07:53:00,45.0,41.0,44.0,28.5,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5058063,Source1,2,2022-10-14 17:36:00,2022-10-14 19:47:54,33.288321999999994,-111.97128700000002,33.28518,-111.970148,0.227,Crash on the right shoulder on I-10 Eastbound near Wild Horse Pass Blvd (MP 162),I-10,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2022-10-14 17:47:00,95.0,95.0,15.0,28.43,10.0,SSE,5.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4070960,Source1,2,2022-11-10 06:16:00,2022-11-10 07:08:30,33.668274,-112.169729,33.669424,-112.15182,1.033,Slow traffic on Loop 101 E - Agua Fria Fwy E - AZ-101 Loop E from 59th Ave/Exit 19 (Agua Fria Fwy/AZ-101) to 35th Ave/Exit 22 (Agua Fria Fwy/AZ-101) due to accident.,AZ-101 Loop E,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2022-11-10 05:53:00,47.0,45.0,93.0,28.39,10.0,NE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5307918,Source1,2,2022-02-01 15:36:30,2022-02-01 19:16:30,33.461436,-112.077271,33.461901,-112.050322,1.554,Stationary traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Hwy from 19th Ave/Exit 143C (I-10) to 16th St/Exit 146 (I-10) due to accident.,Hance Deck Park Tunnel,Phoenix,Maricopa,AZ,85003,US,US/Mountain,KPHX,2022-02-01 15:51:00,67.0,67.0,15.0,28.53,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3775630,Source1,2,2022-01-15 21:40:00,2022-01-15 21:48:00,33.54268670066098,-112.1122705931086,33.54916670066098,-112.1122905931086,0.448,Stationary traffic on I-17 N - Black Canyon Fwy N from Glendale Ave/Exit 205 (I-17) to Northern Ave/Exit 206 (I-17) due to accident.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-01-15 21:53:00,54.0,54.0,35.0,28.53,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-524560,Source2,3,2022-08-28 04:31:11,2022-08-28 05:56:57,33.611473,-112.11656200000002,,,0.0,Right lane blocked due to crash on I-17 Black Canyon Fwy Northbound at Exit 210.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85023,US,US/Mountain,KDVT,2022-08-28 04:53:00,81.0,81.0,54.0,28.18,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-5245786,Source1,2,2022-06-28 07:57:49,2022-06-28 09:29:59,33.455760999999995,-112.203412,33.456377,-112.203414,0.043,Incident on N 67TH AVE near W MCKINLEY ST Expect delays., N 67th Ave,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-06-28 07:58:00,89.0,89.0,38.0,28.85,10.0,E,5.0,0.0,Fair,True,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-5346707,Source1,2,2022-08-31 07:54:00,2022-08-31 09:17:53,33.28379989,-111.829952,33.28738989,-111.846702,0.999,Incident on AZ-202-LOOP WB near COOPER RD Left shoulder closed.,AZ-202-LOOP,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2022-08-31 07:47:00,84.0,84.0,40.0,28.63,10.0,E,7.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4831281,Source1,2,2022-08-11 09:04:00,2022-08-11 11:10:11,33.427238,-112.047713,33.426723,-112.03383,0.8009999999999999,Crash blocking the right lane on I-17 Southbound near 16th St (MP 195),I-17 S,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-08-11 08:51:00,86.0,86.0,53.0,28.81,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-539776,Source2,3,2022-08-11 09:41:10,2022-08-11 10:40:23,33.462337,-112.238297,,,0.0,Three lanes blocked due to crash on I-10 Eastbound near Exit 135 83rd Ave.,I-10 W,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2022-08-11 09:58:00,91.0,91.0,44.0,28.85,10.0,E,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-610162,Source2,2,2022-05-26 06:54:44,2022-05-26 07:57:14,33.531349,-112.186256,,,0.0,Crash on 59th Ave at Maryland Ave.,W Maryland Ave,Glendale,Maricopa,AZ,85301-3908,US,US/Mountain,KGEU,2022-05-26 06:58:00,73.0,73.0,28.0,28.69,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4031613,Source1,2,2022-03-23 17:54:18,2022-03-23 19:13:20,33.587947,-112.409621,33.587981,-112.408295,0.076,Incident on W CHOLLA ST near N SARIVAL AVE Expect delays., N Sarival,Surprise,Maricopa,AZ,85379,US,US/Mountain,KLUF,2022-03-23 17:58:00,79.0,79.0,6.0,28.88,10.0,SW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-552285,Source2,3,2022-07-27 22:00:07,2022-07-27 22:50:45,33.461246,-112.504143,,,0.0,Left lane blocked due to crash on I-10 Westbound after Exit 120 Verrado Way.,N Verrado Way,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-07-27 21:55:00,91.0,91.0,43.0,28.74,10.0,E,7.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-682500,Source2,2,2022-03-10 05:30:29,2022-03-10 05:59:46,33.435623,-112.037849,,,0.0,HOV lane blocked due to crash on I-10 Eastbound near I-17.,I-10,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-03-10 05:51:00,49.0,45.0,35.0,28.6,10.0,E,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-751583,Source2,2,2022-01-11 07:12:15,2022-01-11 07:41:43,33.521515,-112.268959,,,0.0,Left lane blocked due to accident on AZ-101-LOOP Northbound near Exit 6 Cardinals Way.,AZ-101-LOOP,Glendale,Maricopa,AZ,85305,US,US/Mountain,KGEU,2022-01-11 06:58:00,53.0,53.0,30.0,29.12,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4871513,Source1,2,2022-04-23 00:18:44,2022-04-23 02:25:27,33.50567221625564,-112.11269974655096,33.49896221625564,-112.11301974655098,0.464,Crash on the right shoulder on I-17 Southbound near Grand Canal (203),N Black Canyon Hwy,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2022-04-23 00:51:00,66.0,66.0,20.0,28.71,10.0,W,10.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4566433,Source1,2,2022-11-17 16:34:41,2022-11-17 18:57:21,33.515695,-112.082462,33.516618,-112.082455,0.064,Incident on N 7TH ST near E MISSOURI AVE Expect delays., N 7th Ave,Phoenix,Maricopa,AZ,85013-1903,US,US/Mountain,KPHX,2022-11-17 16:51:00,70.0,70.0,13.0,28.86,10.0,WNW,5.0,0.0,Fair,True,False,True,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-656109,Source2,2,2022-04-08 14:13:54,2022-04-08 14:58:59,33.436096,-111.926163,,,0.0,HOV lane blocked due to crash on AZ-202-LOOP Westbound at Exit 7 Scottsdale Rd.,N Scottsdale Rd,Tempe,Maricopa,AZ,85281,US,US/Mountain,KPHX,2022-04-08 13:51:00,91.0,91.0,5.0,28.75,10.0,NNE,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3808859,Source1,4,2022-02-13 00:00:00,2022-02-13 07:15:00,33.63828400000001,-112.20301200000002,33.638282000000004,-112.202834,0.01,Incident on BELL RD near 67TH AVE Road closed. Take alternate route.,W Bell Rd,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2022-02-13 00:53:00,56.0,56.0,22.0,28.57,10.0,ENE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4185795,Source1,2,2022-02-26 17:12:00,2022-02-26 18:31:22,33.554856,-112.168879,33.555346,-112.168879,0.034,Incident on N 51ST DR near W HARMONT DR Drive with caution., N 51st Ave,Glendale,Maricopa,AZ,85302-6200,US,US/Mountain,KGEU,2022-02-26 16:58:00,68.0,68.0,16.0,29.02,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4277550,Source1,2,2022-10-02 04:52:00,2022-10-02 06:15:22,33.386005,-111.805683,33.38604,-111.800511,0.298,Crash on the right shoulder on US-60 Eastbound near Gilbert Rd (MP 182),S Stapley Dr,Mesa,Maricopa,AZ,85204,US,US/Mountain,KFFZ,2022-10-02 04:51:00,80.0,80.0,52.0,28.65,10.0,SE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3719504,Source1,2,2022-12-27 12:28:00,2022-12-27 15:45:00,33.44649196,-112.55043626,33.46233196,-112.49625626,3.309,Incident on I-10 EB near S WATSON RD Expect delays.,I-10,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2022-12-27 12:35:00,66.0,66.0,35.0,28.91,10.0,ESE,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4977820,Source1,2,2022-12-06 17:40:00,2022-12-06 19:23:00,33.553023,-112.112492,33.504776,-112.112755,3.334,Stationary traffic on Black Canyon Fwy S - I-17 S from Dunlap Ave/Exit 207 (I-17) to Indian School Rd/Exit 202 (I-17) due to accident.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2022-12-06 17:53:00,62.0,62.0,72.0,28.32,10.0,WSW,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-659948,Source2,2,2022-04-06 09:30:25,2022-04-06 10:14:51,33.495312,-112.134727,,,0.0,Crash on US-60 Grand Ave near Indian School Rd.,W Indian School Rd,Phoenix,Maricopa,AZ,85019,US,US/Mountain,KGEU,2022-04-06 09:58:00,75.0,75.0,26.0,28.83,10.0,CALM,0.0,0.0,Fair,False,False,True,True,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4613048,Source1,2,2022-08-03 08:18:30,2022-08-03 08:51:30,33.459366,-111.996003,33.462146999999995,-112.033704,2.182,Slow traffic on AZ-202 Loop W - Red Mountain Fwy W from AZ-143/Exit 3 (AZ-202 Loop/Red Mountain Fwy) to 24th St/Exit 1B (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-08-03 07:51:00,91.0,91.0,35.0,28.69,10.0,SE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4752587,Source1,2,2022-11-17 16:00:00,2022-11-17 17:22:28,33.369987,-111.96793,33.375240999999995,-111.96783899999998,0.363,Crash on the right shoulder on I-10 Westbound near US-60 Eastbound (MP 156),I-10 W,Tempe,Maricopa,AZ,85283,US,US/Mountain,KPHX,2022-11-17 15:51:00,70.0,70.0,13.0,28.87,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4088594,Source1,2,2022-01-18 16:13:30,2022-01-18 17:58:30,33.425034284432286,-112.02562451309193,33.41421428443229,-112.01436451309192,0.99,Slow traffic on Maricopa Fwy E - US-60 E - I-10 E - Pearl Harbor Memorial Hwy from 24th St/Exit 150B (I-10) to University Dr/Exit 151 (I-10) due to accident.,I-10,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2022-01-18 15:51:00,69.0,69.0,23.0,28.75,10.0,N,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4597532,Source1,2,2022-02-09 15:44:00,2022-02-09 17:04:00,33.664371,-111.952014,33.673085,-111.983294,1.897,Slow traffic on Pima Fwy W - Loop 101 W - AZ-101 Loop W from Scottsdale Rd/Exit 34 (Pima Fwy/AZ-101) to Tatum Blvd/Exit 31 (Pima Fwy/AZ-101) due to accident.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85054,US,US/Mountain,KSDL,2022-02-09 15:53:00,78.0,78.0,5.0,28.32,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5027060,Source1,2,2022-11-08 17:59:56,2022-11-08 19:50:14,33.413781,-112.600874,33.414101,-112.59963799999998,0.075,Incident on W DUNLAP RD near W WARNER ST Expect delays., S 255th Ln,Buckeye,Maricopa,AZ,85326-2998,US,US/Mountain,KBXK,2022-11-08 17:55:00,72.0,72.0,43.0,28.76,5.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-5379900,Source1,2,2022-05-01 14:26:37,2022-05-01 15:46:50,33.528269,-112.133054,33.529041,-112.133242,0.054,Incident on N 35TH AVE near W MARLETTE AVE Expect delays., N 34th Dr,Phoenix,Maricopa,AZ,85017-1406,US,US/Mountain,KPHX,2022-05-01 14:51:00,95.0,95.0,6.0,28.48,10.0,WSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4685851,Source1,2,2022-02-08 15:19:30,2022-02-08 16:03:00,33.668991,-112.071369,33.669397,-112.100741,1.689,Stationary traffic on Pima Fwy W - Loop 101 W - AZ-101 Loop W from Cave Creek Rd/N 28th St/Exit 28 (Pima Fwy/AZ-101) to I-17/Exit 23 (Pima Fwy/Agua Fria Fwy/AZ-101) due to accident.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85024,US,US/Mountain,KDVT,2022-02-08 14:53:00,71.0,71.0,12.0,28.44,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4891799,Source1,2,2022-04-15 10:32:00,2022-04-15 13:25:15,33.701583,-111.925301,33.698709,-111.92486,0.2,Stationary traffic from E Los Portones Dr to N Miller Rd due to accident., N Scottsdale Rd,Phoenix,Maricopa,AZ,85054,US,US/Mountain,KSDL,2022-04-15 10:53:00,74.0,74.0,11.0,28.26,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5334938,Source1,2,2022-01-13 18:05:30,2022-01-13 18:53:30,33.454825,-111.971348,33.459216999999995,-112.001323,1.754,Stationary traffic on AZ-202 Loop W - Red Mountain Fwy W from Van Buren St/Exit 4 (AZ-202 Loop/Red Mountain Fwy) to 40th St/Exit 2 (AZ-202 Loop/Red Mountain Fwy) due to accident.,AZ-202 Loop W,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2022-01-13 17:51:00,69.0,69.0,18.0,28.89,10.0,WNW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4170358,Source1,2,2022-01-31 09:29:00,2022-01-31 10:48:31,33.533122,-112.112277,33.545904,-112.112295,0.883,Incident on I-17 NB near GLENDALE AVE Right lane blocked. Expect delays.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85015,US,US/Mountain,KPHX,2022-01-31 09:51:00,58.0,58.0,28.0,28.89,10.0,E,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-3957728,Source1,2,2022-05-13 15:24:03,2022-05-13 16:47:02,33.490482,-111.926165,33.489826,-111.926157,0.045,Incident on SCOTTSDALE RD near HOUSE 3600 Expect delays., N Scottsdale Rd,Scottsdale,Maricopa,AZ,85251-5640,US,US/Mountain,KPHX,2022-05-13 15:51:00,96.0,96.0,5.0,28.69,10.0,VAR,7.0,0.0,Fair,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
