ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-912447,Source2,2,2021-09-06 07:15:06,2021-09-06 07:44:36,33.52401,-112.090271,,,0.0,Accident on Bethany Home Rd near 15th Ave.,W Bethany Home Rd,Phoenix,Maricopa,AZ,85013-1623,US,US/Mountain,KPHX,2021-09-06 06:51:00,83.0,83.0,53.0,28.75,10.0,ESE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-912451,Source2,2,2021-09-06 07:01:37,2021-09-06 07:46:24,32.423836,-110.995789,,,0.0,Accident on Tangerine Rd at La Canada Dr.,N La Canada Dr,Tucson,Pima,AZ,85755,US,US/Mountain,KDMA,2021-09-06 06:58:00,81.0,81.0,51.0,27.24,10.0,SE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-912473,Source2,3,2021-09-06 06:21:24,2021-09-06 07:05:12,33.535919,-113.153687,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Salome Rd.,I-10 E,Tonopah,Maricopa,AZ,85354,US,US/Mountain,KBXK,2021-09-06 06:15:00,,,,,,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-912511,Source2,2,2021-09-06 06:37:47,2021-09-06 07:07:18,33.451241,-111.92646,,,0.0,Accident on Mckellips Rd at Scottsdale Rd.,N Scottsdale Rd,Tempe,Maricopa,AZ,85281-1516,US,US/Mountain,KPHX,2021-09-06 06:51:00,83.0,83.0,53.0,28.75,10.0,ESE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-912554,Source2,2,2021-09-06 05:22:17,2021-09-06 05:51:51,33.48045,-111.995522,,,0.0,Accident on Thomas Rd at 40th St.,N 40th St,Phoenix,Maricopa,AZ,85008,US,US/Mountain,KPHX,2021-09-06 05:51:00,84.0,84.0,49.0,28.73,10.0,ESE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-912627,Source2,2,2021-09-06 05:24:50,2021-09-06 05:54:04,33.49987,-112.065033,,,0.0,Accident on 7th St at Turney Ave.,N 7th St,Phoenix,Maricopa,AZ,85014-4139,US,US/Mountain,KPHX,2021-09-06 05:51:00,84.0,84.0,49.0,28.73,10.0,ESE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
A-912685,Source2,2,2021-09-06 03:33:14,2021-09-06 04:02:19,33.435471,-112.288994,,,0.0,Accident on CR-85 Buckeye Rd at 107th Ave.,W Buckeye Rd,Tolleson,Maricopa,AZ,85353-9435,US,US/Mountain,KGEU,2021-09-06 03:58:00,84.0,84.0,45.0,28.75,10.0,NW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-912729,Source2,2,2021-09-06 03:09:06,2021-09-06 03:38:41,33.480492,-112.151649,,,0.0,Accident on 43rd Ave at Thomas Rd.,N 43rd Ave,Phoenix,Maricopa,AZ,85009-1016,US,US/Mountain,KPHX,2021-09-06 02:51:00,86.0,86.0,46.0,28.72,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-912879,Source2,3,2021-09-05 14:05:48,2021-09-05 14:35:24,33.461926,-112.151878,,,0.0,HOV lane blocked due to accident on I-10 Westbound at Exit 140 43rd Ave.,N 43rd Ave,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2021-09-05 13:58:00,100.0,100.0,22.0,28.69,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-912929,Source2,3,2021-09-05 12:20:35,2021-09-05 12:49:56,34.537582,-111.926704,,,0.0,Right lane blocked due to accident on I-17 Southbound at Exit 285 General Crook Trl.,Arizona Veterans Highway,Dewey,Yavapai,AZ,86327,US,US/Mountain,KPRC,2021-09-05 11:53:00,77.0,77.0,42.0,25.08,10.0,E,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913203,Source2,2,2021-09-04 11:31:31,2021-09-04 12:22:17,33.788810999999995,-111.494064,,,0.0,Traffic congestion due to accident on AZ-87 Northbound at Ballentine Trailhead.,Beeline Hwy,Scottsdale,Maricopa,AZ,85262,US,US/Mountain,KSDL,2021-09-04 11:53:00,94.0,94.0,35.0,28.23,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913246,Source2,3,2021-09-04 09:27:13,2021-09-04 10:11:39,33.462093,-112.049942,,,0.0,Right lane blocked due to accident on I-10 Eastbound at Exit 146 16th St.,I-10 W,Phoenix,Maricopa,AZ,85006,US,US/Mountain,KPHX,2021-09-04 09:51:00,89.0,89.0,43.0,28.65,10.0,E,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913461,Source2,3,2021-09-03 20:09:33,2021-09-03 20:56:39,33.430328,-112.106201,,,0.0,Left lane blocked due to accident on I-17 Southbound at Exit 198 Black Canyon Fwy.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-09-03 19:51:00,96.0,96.0,29.0,28.55,10.0,SW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-913532,Source2,3,2021-09-03 19:28:36,2021-09-03 20:17:51,33.364429,-111.968819,,,0.0,HOV lane blocked due to accident on I-10 Westbound at I-10 Exit 154 / US-60 / Baseline Rd.,I-10 E,Phoenix,Maricopa,AZ,85044,US,US/Mountain,KPHX,2021-09-03 19:51:00,96.0,96.0,29.0,28.55,10.0,SW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-913599,Source2,2,2021-09-03 17:34:53,2021-09-03 18:20:12,33.553604,-111.879341,,,0.0,HOV lane blocked due to accident on AZ-101-LOOP Northbound at Exit 43 Via De Ventura.,AZ-101 Loop S,Scottsdale,Maricopa,AZ,85258,US,US/Mountain,KSDL,2021-09-03 17:53:00,99.0,99.0,26.0,28.12,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913607,Source2,3,2021-09-03 16:24:33,2021-09-03 16:54:23,34.14941,-112.149406,,,0.0,Lane blocked due to accident on I-17 Northbound at Exit 248 Bumble Bee Rd.,Arizona Veterans Highway,Black Canyon City,Yavapai,AZ,85324,US,US/Mountain,KDVT,2021-09-03 16:53:00,100.0,100.0,23.0,28.16,10.0,WNW,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913614,Source2,2,2021-09-03 17:48:16,2021-09-03 18:18:07,33.287163,-111.872993,,,0.0,Lane blocked due to accident on AZ-202-LOOP Westbound at Exit 49 Dobson Rd.,AZ-202 Loop E,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,2021-09-03 17:47:00,99.0,99.0,29.0,28.46,10.0,WSW,8.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913615,Source2,3,2021-09-03 15:45:29,2021-09-03 16:45:36,34.19566,-112.130875,,,0.0,Right lane blocked due to accident on I-17 Northbound at Exit 252.,Arizona Veterans Highway,Black Canyon City,Yavapai,AZ,85324,US,US/Mountain,KDVT,2021-09-03 15:53:00,99.0,99.0,24.0,28.18,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913682,Source2,2,2021-09-03 16:54:35,2021-09-03 17:24:27,34.538132,-112.145927,,,0.0,Accident on AZ-169 Westbound at Mojo Trl.,S Mojo Trl,Dewey,Yavapai,AZ,86327-7405,US,US/Mountain,KPRC,2021-09-03 16:53:00,83.0,83.0,36.0,24.98,10.0,NNW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913796,Source2,3,2021-09-03 16:35:11,2021-09-03 17:05:02,33.461578,-112.274391,,,0.0,Lane blocked due to accident on I-10 Westbound at Exits 132 133A 134 99th Ave.,I-10 W,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,2021-09-03 16:47:00,99.0,99.0,30.0,28.73,10.0,SW,5.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913854,Source2,2,2021-09-02 14:49:10,2021-09-02 15:34:59,33.002918,-111.753166,,,0.0,Accident on I-10 Eastbound at Exit 185 AZ-387.,I-10 E,Maricopa,Pinal,AZ,85138,US,US/Mountain,KCGZ,2021-09-02 14:56:00,92.0,92.0,42.0,28.33,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913855,Source2,2,2021-09-02 10:45:43,2021-09-02 11:15:27,33.386669,-111.894295,,,0.0,Lane blocked due to accident on US-60 Westbound at Mcclintock Dr.,S Siesta Ln,Tempe,Maricopa,AZ,85282-5960,US,US/Mountain,KPHX,2021-09-02 10:51:00,80.0,80.0,71.0,28.73,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913856,Source2,2,2021-09-02 14:31:57,2021-09-02 15:01:22,33.638107,-111.925392,,,0.0,Main roadway closed due to accident on Frank Lloyd Wright Blvd both ways at Scottsdale Rd.,E Frank Lloyd Wright Blvd,Scottsdale,Maricopa,AZ,85254,US,US/Mountain,KSDL,2021-09-02 14:53:00,89.0,89.0,45.0,28.23,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-913889,Source2,3,2021-09-02 14:48:56,2021-09-02 15:18:46,33.624268,-114.434242,,,0.0,Lane blocked due to accident on I-10 Eastbound at Exit 5 Tom Wells Rd.,I-10 E,Cibola,La Paz,AZ,85328,US,US/Pacific,KBLH,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-913922,Source2,2,2021-09-02 14:53:41,2021-09-02 15:23:33,32.248161,-110.849823,,,0.0,Accident on Tanque Verde Rd at Kolb Rd.,E Grant Rd,Tucson,Pima,AZ,85715,US,US/Mountain,KDMA,2021-09-02 14:58:00,88.0,88.0,39.0,27.14,10.0,NNE,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-913923,Source2,3,2021-09-02 13:33:42,2021-09-02 14:18:21,33.461887,-112.100037,,,0.0,Lane blocked due to accident on I-17 Southbound at 19th Ave:.,N 19th Ave,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2021-09-02 13:51:00,88.0,88.0,51.0,28.69,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-914212,Source2,2,2021-09-02 10:45:14,2021-09-02 11:15:05,35.259586,-109.277153,,,0.0,Accident on I-40 Eastbound at Exit 343 Querino Rd.,I-40 E,Ganado,Apache,AZ,86505,US,US/Mountain,KRQE,2021-09-02 10:53:00,67.0,67.0,59.0,23.55,10.0,WNW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914298,Source2,2,2021-09-02 05:31:11,2021-09-02 06:00:23,33.265198,-111.955482,,,0.0,Left hand shoulder blocked due to accident on I-10 Westbound near AZ-347 Queen Creek Rd.,I-10 W,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2021-09-02 06:47:00,75.0,75.0,94.0,28.57,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-914367,Source2,2,2021-09-02 07:21:15,2021-09-02 08:04:20,33.252228,-111.945457,,,0.0,Accident on I-10 Westbound near AZ-347 Queen Creek Rd.,I-10 W,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2021-09-02 07:47:00,75.0,75.0,100.0,28.59,10.0,E,8.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914398,Source2,2,2021-09-02 08:17:18,2021-09-02 09:16:33,32.31134,-110.961227,,,0.0,Accident on 1st Ave at Camino Alberca.,E Camino Alberca,Tucson,Pima,AZ,85718,US,US/Mountain,KDMA,2021-09-02 07:58:00,73.0,73.0,78.0,27.18,10.0,SE,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914403,Source2,2,2021-09-02 08:50:34,2021-09-02 09:20:02,32.133438,-111.07193,,,0.0,Accident on Mark Rd at Valencia Rd.,W Valencia Rd,Tucson,Pima,AZ,85757,US,US/Mountain,KRYN,2021-09-02 08:45:00,75.0,75.0,78.0,27.47,10.0,CALM,0.0,,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-914459,Source2,2,2021-09-02 08:40:41,2021-09-02 09:24:45,33.348808,-111.971802,,,0.0,Accident on I-10 Eastbound at Exit 157 Elliot Rd.,I-10 W,Tempe,Maricopa,AZ,85284,US,US/Mountain,KPHX,2021-09-02 08:51:00,75.0,75.0,87.0,28.71,10.0,ESE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914468,Source2,2,2021-09-02 05:24:41,2021-09-02 06:09:14,32.148819,-110.924179,,,0.0,Accident on Drexel Rd at Bonney Ave.,E Drexel Rd,Tucson,Pima,AZ,85706-2816,US,US/Mountain,KTUS,2021-09-02 04:58:00,73.0,73.0,78.0,27.14,10.0,SSE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-914483,Source2,2,2021-09-02 07:02:06,2021-09-02 07:31:35,33.392052,-112.590981,,,0.0,Accident on Miller Rd at Southern Ave.,S Miller Rd,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2021-09-02 06:55:00,,,,,,,,0.0,,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914486,Source2,2,2021-09-02 06:58:36,2021-09-02 07:28:05,33.596489,-112.10379,,,0.0,Accident on 21st Ave at Cactus Rd.,W Cactus Rd,Phoenix,Maricopa,AZ,85029-2707,US,US/Mountain,KDVT,2021-09-02 06:53:00,75.0,75.0,76.0,28.27,10.0,ENE,3.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-914492,Source2,2,2021-09-02 07:12:26,2021-09-02 08:00:05,33.436813,-112.03466,,,0.0,Accident on 24th St at Buckeye Rd.,S 24th St,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2021-09-02 06:51:00,75.0,75.0,84.0,28.67,10.0,E,5.0,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-914501,Source2,2,2021-09-02 06:20:13,2021-09-02 07:19:22,33.350937,-111.894096,,,0.0,Right hand shoulder blocked due to accident on AZ-101-LOOP Southbound near Elliot Rd.,AZ-101 Loop S,Chandler,Maricopa,AZ,85224,US,US/Mountain,KCHD,2021-09-02 06:47:00,75.0,75.0,94.0,28.57,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914502,Source2,2,2021-09-02 07:51:47,2021-09-02 08:37:42,33.567558,-112.1735,,,0.0,Accident on 53rd Ave at Olive Ave.,N 53rd Ave,Glendale,Maricopa,AZ,85302-4811,US,US/Mountain,KGEU,2021-09-02 07:58:00,77.0,77.0,82.0,28.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-914512,Source2,2,2021-09-02 07:26:39,2021-09-02 08:11:06,33.610611,-112.202606,,,0.0,Accident on Thunderbird Rd at 67th Ave.,N 67th Ave,Glendale,Maricopa,AZ,85306,US,US/Mountain,KDVT,2021-09-02 07:53:00,75.0,75.0,79.0,28.28,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-914543,Source2,2,2021-09-02 06:51:41,2021-09-02 07:36:47,32.164379,-111.095993,,,0.0,Accident on AZ-86 Ajo Hwy at Tucson Estates Pkwy.,W Ajo Hwy,Tucson,Pima,AZ,85757,US,US/Mountain,KRYN,2021-09-02 06:45:00,70.0,70.0,94.0,27.44,10.0,SSW,3.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-914635,Source2,2,2021-09-02 04:45:23,2021-09-02 05:28:36,33.293362,-111.891785,,,0.0,Right hand shoulder blocked due to accident on AZ-202-LOOP Westbound at AZ-101-LOOP.,S Price Rd,Chandler,Maricopa,AZ,85224,US,US/Mountain,KCHD,2021-09-02 06:47:00,75.0,75.0,94.0,28.57,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-914636,Source2,3,2021-09-02 05:47:08,2021-09-02 06:50:00,33.466244,-112.109947,,,0.0,Middle lane blocked due to accident on I-17 Southbound at McDowell Road.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-09-02 05:51:00,76.0,76.0,82.0,28.67,8.0,ESE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-914637,Source2,2,2021-09-02 06:23:26,2021-09-02 07:09:22,33.480259000000004,-112.041557,,,0.0,Accident on Children's Way at Thomas Rd.,E Thomas Rd,Phoenix,Maricopa,AZ,85016-7710,US,US/Mountain,KPHX,2021-09-02 06:51:00,75.0,75.0,84.0,28.67,10.0,E,5.0,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-914638,Source2,3,2021-09-02 06:02:57,2021-09-02 06:32:10,33.524075,-112.112328,,,0.0,HOV lane blocked due to accident on I-17 Southbound at Bethany Home Rd.,W Bethany Home Rd,Phoenix,Maricopa,AZ,85017,US,US/Mountain,KPHX,2021-09-02 05:51:00,76.0,76.0,82.0,28.67,8.0,ESE,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-914784,Source2,2,2021-09-02 05:43:08,2021-09-02 06:28:26,33.451241,-112.172218,,,0.0,Accident on Van Buren St at 52nd Ave.,W Van Buren St,Phoenix,Maricopa,AZ,85043,US,US/Mountain,KGEU,2021-09-02 05:38:00,77.0,77.0,89.0,28.69,10.0,ESE,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-914800,Source2,2,2021-09-02 05:43:56,2021-09-02 06:14:00,33.385811,-111.909073,,,0.0,Accident on US-60 Westbound at Mcclintock Dr.,S McClintock Dr,Tempe,Maricopa,AZ,85282-5826,US,US/Mountain,KPHX,2021-09-02 05:51:00,76.0,76.0,82.0,28.67,8.0,ESE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-914814,Source2,2,2021-09-02 05:18:33,2021-09-02 06:03:22,33.349346000000004,-111.893753,,,0.0,HOV lane blocked due to accident on AZ-101-LOOP Southbound near Elliot Rd.,W Elliot Rd,Chandler,Maricopa,AZ,85224,US,US/Mountain,KCHD,2021-09-02 06:47:00,75.0,75.0,94.0,28.57,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-914815,Source2,2,2021-09-02 05:00:40,2021-09-02 05:30:05,33.385712,-111.925423,,,0.0,Accident on US-60 Westbound at Exit 174 Rural Rd.,Superstition Fwy W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2021-09-02 04:51:00,76.0,76.0,82.0,28.65,10.0,ESE,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-914915,Source2,2,2021-09-02 04:30:14,2021-09-02 05:14:40,33.461578,-112.274391,,,0.0,Accident on I-10 Eastbound at 91st Ave.,I-10 W,Avondale,Maricopa,AZ,85323,US,US/Mountain,KGYR,2021-09-02 06:47:00,75.0,75.0,89.0,28.84,10.0,ESE,6.0,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-914948,Source2,2,2021-09-02 04:35:53,2021-09-02 05:20:53,32.163166,-110.917633,,,0.0,Accident on Irvington Rd at Palo Verde Blvd.,E Irvington Rd,Tucson,Pima,AZ,85714,US,US/Mountain,KTUS,2021-09-02 04:58:00,73.0,73.0,78.0,27.14,10.0,SSE,6.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-915002,Source2,2,2021-09-02 04:29:19,2021-09-02 04:58:43,33.291637,-111.914368,,,0.0,Accident on AZ-202-LOOP Eastbound at Mcclintock Dr.,AZ-202 Loop E,Chandler,Maricopa,AZ,85226,US,US/Mountain,KCHD,2021-09-02 06:47:00,75.0,75.0,94.0,28.57,10.0,CALM,0.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-915152,Source2,3,2021-09-01 19:04:42,2021-09-01 20:04:04,33.713584999999995,-112.1175,,,0.0,HOV lane blocked due to accident on I-17 Southbound at Exit 218 Happy Valley Rd.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85085,US,US/Mountain,KDVT,2021-09-01 18:53:00,80.0,80.0,60.0,28.15,10.0,N,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-915158,Source2,3,2021-09-01 18:51:09,2021-09-01 19:19:28,33.784355,-112.132378,,,0.0,Left lane blocked due to accident on I-17 Southbound at Dove Valley Road.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85085,US,US/Mountain,KDVT,2021-09-01 18:53:00,80.0,80.0,60.0,28.15,10.0,N,22.0,0.0,Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915206,Source2,3,2021-09-01 17:57:22,2021-09-01 18:49:21,33.439606,-112.037292,,,0.0,Lane blocked due to accident on I-10 Westbound at Exit 149 Sky Harbor Blvd.,I-10 W,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2021-09-01 17:51:00,94.0,94.0,36.0,28.53,10.0,VAR,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915218,Source2,3,2021-09-01 15:20:42,2021-09-01 15:50:23,33.428596,-112.039864,,,0.0,Lane blocked due to accident on I-17 Northbound at 16th St.,I-17 N,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2021-09-01 14:51:00,92.0,92.0,42.0,28.58,10.0,SSW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915219,Source2,3,2021-09-01 17:12:33,2021-09-01 18:00:19,33.465992,-112.109825,,,0.0,Lane blocked due to accident on I-17 Northbound at McDowell Rd.,US-60 W,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-09-01 16:51:00,92.0,92.0,39.0,28.54,10.0,SSW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915220,Source2,3,2021-09-01 14:58:09,2021-09-01 15:27:52,33.539368,-112.112251,,,0.0,HOV lane blocked due to accident on I-17 Black Canyon Hwy Southbound at Bethany Home Rd.,Black Canyon Fwy N,Phoenix,Maricopa,AZ,85021,US,US/Mountain,KDVT,2021-09-01 14:53:00,89.0,89.0,45.0,28.17,10.0,SSW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915224,Source2,2,2021-09-01 17:32:23,2021-09-01 18:02:14,32.207279,-111.035439,,,0.0,Accident on Starr Pass Blvd at Bill Martin Dr.,W Starr Pass Blvd,Tucson,Pima,AZ,85745,US,US/Mountain,KDMA,2021-09-01 17:58:00,88.0,88.0,40.0,27.05,10.0,WNW,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-915488,Source2,3,2021-09-01 11:33:33,2021-09-01 12:03:09,33.46072,-112.109337,,,0.1899999976158142,Exit ramp from I-10 Eastbound at Exits 143A 143A-B 143B to I-17 Southbound lane blocked due to accident.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,85009,US,US/Mountain,KPHX,2021-09-01 11:51:00,84.0,84.0,56.0,28.61,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915672,Source2,2,2021-09-01 13:20:00,2021-09-01 13:49:48,33.638729,-112.355057,,,0.0,Lane blocked due to accident on Bell Rd Eastbound at West Point Pkwy.,N West Point Pkwy,Surprise,Maricopa,AZ,85374,US,US/Mountain,KLUF,2021-09-01 12:58:00,88.0,88.0,54.0,28.64,10.0,S,8.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-915795,Source2,2,2021-09-01 10:43:32,2021-09-01 11:30:36,33.669193,-112.163872,,,0.0,Lane blocked due to accident on AZ-101-LOOP Westbound at Exit 20 Beardsley Rd.,AZ-101 Loop E,Glendale,Maricopa,AZ,85308,US,US/Mountain,KDVT,2021-09-01 10:53:00,79.0,79.0,72.0,28.21,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-915847,Source2,2,2021-09-01 08:32:02,2021-09-01 09:00:52,33.523949,-112.160072,,,0.0,Accident on Bethany Home Rd at 47th Ave.,W Bethany Home Rd,Glendale,Maricopa,AZ,85301,US,US/Mountain,KGEU,2021-09-01 08:58:00,76.0,76.0,85.0,28.64,10.0,SSE,3.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-915849,Source2,2,2021-09-01 08:04:23,2021-09-01 09:05:29,32.191814,-110.796623,,,0.0,Accident on Golf Links Rd at Hearthstone Dr.,E Golf Links Rd,Tucson,Pima,AZ,85730-1303,US,US/Mountain,KDMA,2021-09-01 07:58:00,72.0,72.0,83.0,27.07,10.0,W,5.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-915850,Source2,3,2021-09-01 09:11:36,2021-09-01 09:54:34,33.385826,-111.891289,,,0.0,Accident on AZ-101-LOOP Westbound at 35th Avenue. Traffic getting by on the shoulder.,Superstition Fwy W,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,2021-09-01 08:51:00,77.0,77.0,76.0,28.6,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
